cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	dass_flag	StudentGroup	currnumer	currdenom	currstatus	priornumer	priordenom	priorstatus	safetynet	change	statuslevel	changelevel	color	box	reportingyear
01611920000000	D		Hayward Unified	Alameda				MR	17	19	89.5										2018
01611920000000	D		Hayward Unified	Alameda				PI	40	48	83.3										2018
01611920000000	D		Hayward Unified	Alameda				SED	915	1122	81.6										2018
01611920000000	D		Hayward Unified	Alameda				SWD	111	159	69.8										2018
01611920000000	D		Hayward Unified	Alameda				WH	69	83	83.1										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			AA	4	4	100										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			ALL	122	123	99.2										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			AS	14	14	100										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			EL	15	16	93.8										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			FI	11	11	100										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			HI	81	82	98.8										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			HOM	1	1	100										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			MR	3	3	100										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			PI	4	4	100										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			SED	94	94	100										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			SWD	6	7	85.7										2018
01611920108670	S	Leadership Public Schools - Hayward	Hayward Unified	Alameda	Y			WH	5	5	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			AA	8	8	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			ALL	108	108	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			AS	4	4	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			EL	17	17	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			FI	5	5	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			HI	78	78	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			HOM	2	2	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			MR	5	5	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			PI	1	1	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			SED	87	87	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			SWD	10	10	100										2018
01611920113902	S	Impact Academy of Arts & Technology	Hayward Unified	Alameda	Y			WH	7	7	100										2018
01611920127944	S	Silver Oak High Public Montessori Charter	Hayward Unified	Alameda	Y			AA	4	4	100										2018
01611920127944	S	Silver Oak High Public Montessori Charter	Hayward Unified	Alameda	Y			ALL	37	37	100										2018
01611920127944	S	Silver Oak High Public Montessori Charter	Hayward Unified	Alameda	Y			AS	2	2	100										2018
01611920127944	S	Silver Oak High Public Montessori Charter	Hayward Unified	Alameda	Y			EL	11	11	100										2018
01611920127944	S	Silver Oak High Public Montessori Charter	Hayward Unified	Alameda	Y			HI	22	22	100										2018
01611920127944	S	Silver Oak High Public Montessori Charter	Hayward Unified	Alameda	Y			MR	1	1	100										2018
01611920127944	S	Silver Oak High Public Montessori Charter	Hayward Unified	Alameda	Y			SED	27	27	100										2018
01611920127944	S	Silver Oak High Public Montessori Charter	Hayward Unified	Alameda	Y			SWD	7	7	100										2018
01611920127944	S	Silver Oak High Public Montessori Charter	Hayward Unified	Alameda	Y			WH	6	6	100										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				AA	45	56	80.4										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				AI	1	1	100										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				ALL	284	330	86.1										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				AS	18	19	94.7										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				EL	42	50	84										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				FI	20	23	87										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				HI	161	184	87.5										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				HOM	11	13	84.6										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				MR	8	9	88.9										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				PI	8	10	80										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				SED	224	266	84.2										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				SWD	18	31	58.1										2018
01611920133629	S	Hayward High	Hayward Unified	Alameda				WH	23	27	85.2										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				AA	40	48	83.3										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				AI	3	3	100										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				ALL	423	461	91.8										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				AS	62	66	93.9										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				EL	62	72	86.1										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				FI	66	69	95.7										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				FOS	0	1	0										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				HI	206	228	90.4										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				HOM	8	14	57.1										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				MR	5	5	100										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				PI	17	17	100										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				SED	344	378	91										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				SWD	37	47	78.7										2018
01611920135319	S	Mt. Eden High	Hayward Unified	Alameda				WH	24	25	96										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				AA	12	19	63.2										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				ALL	267	334	79.9										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				AS	26	29	89.7										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				EL	95	139	68.3										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				FI	15	16	93.8										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				FOS	2	4	50										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				HI	189	238	79.4										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				HOM	10	19	52.6										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				PI	12	12	100										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				SED	240	299	80.3										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				SWD	27	37	73										2018
01611920138339	S	Tennyson High	Hayward Unified	Alameda				WH	7	8	87.5										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				AA	17	17	100										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				AI	2	3	66.7										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				ALL	963	1020	94.4										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				AS	57	58	98.3										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				EL	63	70	90										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				FI	33	34	97.1										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				FOS	2	2	100										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				HI	246	277	88.8										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				HOM	17	21	81										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				MR	58	62	93.5										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				PI	3	3	100										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				SED	261	297	87.9										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				SWD	90	105	85.7										2018
01612000000000	D		Livermore Valley Joint Unified	Alameda				WH	547	565	96.8										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				AI	0	1	0										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				ALL	46	58	79.3										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				AS	4	4	100										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				EL	0	1	0										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				FI	0	1	0										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				FOS	1	1	100										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				HI	9	13	69.2										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				HOM	0	1	0										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				MR	2	4	50										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				PI	1	1	100										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				SED	13	21	61.9										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				SWD	3	4	75										2018
01612000130393	S	Vineyard Alternative	Livermore Valley Joint Unified	Alameda				WH	30	33	90.9										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				AA	5	5	100										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				AI	2	2	100										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				ALL	467	474	98.5										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				AS	31	31	100										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				EL	28	31	90.3										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				FI	14	14	100										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				FOS	1	1	100										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				HI	99	103	96.1										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				HOM	4	5	80										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				MR	27	27	100										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				PI	2	2	100										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				SED	100	105	95.2										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				SWD	35	38	92.1										2018
01612000133397	S	Granada High	Livermore Valley Joint Unified	Alameda				WH	287	290	99										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				AA	10	10	100										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				ALL	396	411	96.4										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				AS	22	22	100										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				EL	30	32	93.8										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				FI	16	16	100										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				HI	112	120	93.3										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				HOM	10	11	90.9										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				MR	23	23	100										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				SED	120	127	94.5										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				SWD	42	48	87.5										2018
01612000134536	S	Livermore High	Livermore Valley Joint Unified	Alameda				WH	213	220	96.8										2018
01612340000000	D		Newark Unified	Alameda				AA	19	21	90.5										2018
01612340000000	D		Newark Unified	Alameda				AI	1	2	50										2018
01612340000000	D		Newark Unified	Alameda				ALL	370	426	86.9										2018
01612340000000	D		Newark Unified	Alameda				AS	37	41	90.2										2018
01612340000000	D		Newark Unified	Alameda				EL	24	37	64.9										2018
01612340000000	D		Newark Unified	Alameda				FI	51	54	94.4										2018
01612340000000	D		Newark Unified	Alameda				FOS	1	2	50										2018
01612340000000	D		Newark Unified	Alameda				HI	182	217	83.9										2018
01612340000000	D		Newark Unified	Alameda				HOM	26	29	89.7										2018
01612340000000	D		Newark Unified	Alameda				MR	19	20	95										2018
01612340000000	D		Newark Unified	Alameda				PI	8	9	88.9										2018
01612340000000	D		Newark Unified	Alameda				SED	220	257	85.6										2018
01612340000000	D		Newark Unified	Alameda				SWD	33	44	75										2018
01612340000000	D		Newark Unified	Alameda				WH	53	61	86.9										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				AA	15	16	93.8										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				AI	1	2	50										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				ALL	316	346	91.3										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				AS	36	40	90										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				EL	19	29	65.5										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				FI	46	47	97.9										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				FOS	1	2	50										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				HI	151	169	89.3										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				HOM	22	24	91.7										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				MR	14	14	100										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				PI	7	7	100										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				SED	190	211	90										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				SWD	26	35	74.3										2018
01612340130054	S	Newark Memorial High	Newark Unified	Alameda				WH	46	50	92										2018
01612420000000	D		New Haven Unified	Alameda				AA	69	82	84.1										2018
01612420000000	D		New Haven Unified	Alameda				AI	4	5	80										2018
01612420000000	D		New Haven Unified	Alameda				ALL	852	995	85.6										2018
01612420000000	D		New Haven Unified	Alameda				AS	186	204	91.2										2018
01612420000000	D		New Haven Unified	Alameda				EL	111	162	68.5										2018
01612420000000	D		New Haven Unified	Alameda				FI	186	199	93.5										2018
01612420000000	D		New Haven Unified	Alameda				FOS	4	6	66.7										2018
01612420000000	D		New Haven Unified	Alameda				HI	289	361	80.1										2018
01612420000000	D		New Haven Unified	Alameda				HOM	14	29	48.3										2018
01612420000000	D		New Haven Unified	Alameda				MR	38	47	80.9										2018
01612420000000	D		New Haven Unified	Alameda				PI	32	38	84.2										2018
01612420000000	D		New Haven Unified	Alameda				SED	488	593	82.3										2018
